time_s,value
52.62,849.274658203125
52.68,849.274658203125
52.74,849.274658203125
52.8,849.274658203125
52.86,849.274658203125
52.92,849.274658203125
52.98,849.274658203125
53.04,849.274658203125
53.1,849.274658203125
53.16,899.408935546875
53.22,899.408935546875
53.28,899.408935546875
53.34,899.408935546875
53.4,899.408935546875
53.46,899.408935546875
53.52,899.408935546875
53.58,899.408935546875
53.64,899.408935546875
53.7,899.408935546875
53.76,899.408935546875
53.82,899.408935546875
53.88,899.408935546875
53.94,899.408935546875
54,899.408935546875
54.06,899.408935546875
54.12,899.408935546875
54.18,899.408935546875
54.24,899.408935546875
54.3,899.408935546875
54.36,899.408935546875
54.42,899.408935546875
54.48,899.408935546875
54.54,899.408935546875
54.6,899.408935546875
54.66,899.408935546875
54.72,899.408935546875
54.78,899.408935546875
54.84,899.408935546875
54.9,899.408935546875
54.96,899.408935546875
55.02,899.408935546875
55.08,899.408935546875
55.14,899.408935546875
55.2,899.408935546875
55.26,899.408935546875
55.32,899.408935546875
55.38,899.408935546875
55.44,899.408935546875
55.5,899.408935546875
55.56,899.408935546875
55.62,899.408935546875
55.68,899.408935546875
55.74,899.408935546875
55.8,899.408935546875
55.86,899.408935546875
55.92,899.408935546875
55.98,899.408935546875
56.04,899.408935546875
56.1,949.543212890625
56.16,949.543212890625
56.22,949.543212890625
56.28,949.543212890625
56.34,949.543212890625
56.4,949.543212890625
56.46,949.543212890625
56.52,949.543212890625
56.58,949.543212890625
56.64,949.543212890625
56.7,949.543212890625
56.76,949.543212890625
56.82,949.543212890625
56.88,949.543212890625
56.94,949.543212890625
57,949.543212890625
57.06,949.543212890625
57.12,949.543212890625
57.18,949.543212890625
57.24,949.543212890625
57.3,949.543212890625
57.36,949.543212890625
57.42,949.543212890625
57.48,949.543212890625
57.54,949.543212890625
57.6,949.543212890625
57.66,949.543212890625
57.72,949.543212890625
57.78,949.543212890625
57.84,949.543212890625
57.9,949.543212890625
57.96,949.543212890625
58.02,949.543212890625
58.08,949.543212890625
58.14,949.543212890625
58.2,949.543212890625
58.26,949.543212890625
58.32,949.543212890625
58.38,949.543212890625
58.44,949.543212890625
58.5,949.543212890625
58.56,949.543212890625
