time_s,value
71.64,1191.1904296875
71.7,1185.17431640625
71.76,1192.19311523438
71.82,1195.201171875
71.88,1197.20654296875
71.94,1199.2119140625
72,1192.19311523438
72.06,1194.19848632812
72.12,1198.20922851562
72.18,1202.21997070312
72.24,1198.20922851562
72.3,1196.20385742188
72.36,1195.201171875
72.42,1202.21997070312
72.48,1199.2119140625
72.54,1198.20922851562
72.6,1199.2119140625
72.66,1194.19848632812
72.72,1204.22534179688
72.78,1201.21728515625
72.84,1199.2119140625
72.9,1199.2119140625
72.96,1193.19580078125
73.02,1200.21459960938
73.08,1201.21728515625
73.14,1201.21728515625
73.2,1195.201171875
73.26,1194.19848632812
73.32,1203.22265625
73.38,1203.22265625
73.44,1201.21728515625
73.5,1198.20922851562
73.56,1194.19848632812
73.62,1196.20385742188
73.68,1202.21997070312
73.74,1201.21728515625
73.8,1199.2119140625
73.86,1194.19848632812
73.92,1200.21459960938
73.98,1202.21997070312
74.04,1199.2119140625
74.1,1200.21459960938
74.16,1197.20654296875
74.22,1213.24951171875
74.28,1222.27368164062
74.34,1219.265625
74.4,1222.27368164062
74.46,1230.29516601562
74.52,1237.31396484375
74.58,1239.3193359375
74.64,1238.31665039062
74.7,1240.32202148438
74.76,1247.3408203125
74.82,1248.34350585938
74.88,1243.330078125
74.94,1241.32470703125
75,1252.35424804688
75.06,1246.33813476562
75.12,1244.33276367188
75.18,1242.32739257812
75.24,1247.3408203125
75.3,1250.34887695312
75.36,1245.33544921875
75.42,1248.34350585938
75.48,1251.3515625
75.54,1251.3515625
75.6,1247.3408203125
75.66,1246.33813476562
75.72,1249.34619140625
75.78,1251.3515625
75.84,1246.33813476562
75.9,1242.32739257812
75.96,1251.3515625
76.02,1249.34619140625
76.08,1249.34619140625
76.14,1249.34619140625
76.2,1253.35693359375
76.26,1248.34350585938
76.32,1246.33813476562
76.38,1244.33276367188
76.44,1252.35424804688
76.5,1252.35424804688
76.56,1248.34350585938
76.62,1246.33813476562
76.68,1254.35961914062
76.74,1249.34619140625
76.8,1249.34619140625
76.86,1247.3408203125
76.92,1251.3515625
76.98,1251.3515625
77.04,1245.33544921875
77.1,1246.33813476562
77.16,1258.37036132812
77.22,1265.38916015625
77.28,1268.39721679688
77.34,1275.416015625
77.4,1283.4375
77.46,1290.45629882812
77.52,1281.43212890625
77.58,1290.45629882812
77.64,1292.46166992188
77.7,1289.45361328125
77.76,1295.4697265625
77.82,1295.4697265625
77.88,1297.47509765625
77.94,1292.46166992188
78,1298.47778320312
78.06,1298.47778320312
78.12,1292.46166992188
78.18,1297.47509765625
78.24,1299.48046875
78.3,1299.48046875
78.36,1296.47241210938
78.42,1299.48046875
78.48,1298.47778320312
78.54,1296.47241210938
78.6,1302.48852539062
78.66,1299.48046875
78.72,1298.47778320312
78.78,1296.47241210938
78.84,1302.48852539062
78.9,1300.48315429688
78.96,1297.47509765625
79.02,1299.48046875
79.08,1300.48315429688
79.14,1293.46435546875
79.2,1299.48046875
79.26,1301.48583984375
79.32,1297.47509765625
79.38,1298.47778320312
79.44,1301.48583984375
79.5,1297.47509765625
79.56,1297.47509765625
79.62,1301.48583984375
79.68,1299.48046875
79.74,1294.46704101562
79.8,1301.48583984375
79.86,1300.48315429688
79.92,1298.47778320312
79.98,1297.47509765625
80.04,1304.49389648438
80.1,1301.48583984375
80.16,1293.46435546875
80.22,1311.5126953125
80.28,1316.52612304688
80.34,1318.53149414062
80.4,1327.5556640625
80.46,1332.56909179688
80.52,1333.57177734375
80.58,1340.59057617188
80.64,1339.587890625
80.7,1338.58520507812
80.76,1346.60668945312
80.82,1343.5986328125
80.88,1339.587890625
80.94,1347.609375
81,1350.61743164062
81.06,1347.609375
81.12,1347.609375
81.18,1342.59594726562
81.24,1346.60668945312
81.3,1349.61474609375
81.36,1347.609375
81.42,1349.61474609375
81.48,1352.62280273438
81.54,1345.60400390625
81.6,1350.61743164062
81.66,1352.62280273438
81.72,1346.60668945312
81.78,1347.609375
81.84,1350.61743164062
81.9,1346.60668945312
81.96,1352.62280273438
82.02,1350.61743164062
82.08,1344.60131835938
82.14,1351.6201171875
82.2,1346.60668945312
82.26,1344.60131835938
82.32,1353.62548828125
82.38,1353.62548828125
82.44,1348.61206054688
82.5,1353.62548828125
82.56,1345.60400390625
82.62,1350.61743164062
82.68,1350.61743164062
82.74,1349.61474609375
82.8,1350.61743164062
82.86,1351.6201171875
82.92,1345.60400390625
82.98,1353.62548828125
83.04,1350.61743164062
83.1,1345.60400390625
83.16,1355.630859375
83.22,1361.64697265625
83.28,1368.66577148438
83.34,1378.69262695312
83.4,1379.6953125
83.46,1383.7060546875
83.52,1390.72485351562
83.58,1385.71142578125
83.64,1394.73559570312
83.7,1389.72216796875
83.76,1396.74096679688
83.82,1396.74096679688
83.88,1392.73022460938
83.94,1397.74365234375
84,1396.74096679688
84.06,1394.73559570312
84.12,1400.75170898438
84.18,1397.74365234375
84.24,1402.75708007812
84.3,1396.74096679688
84.36,1396.74096679688
84.42,1397.74365234375
84.48,1396.74096679688
84.54,1402.75708007812
84.6,1396.74096679688
84.66,1396.74096679688
84.72,1402.75708007812
84.78,1393.73291015625
84.84,1401.75439453125
84.9,1398.74633789062
84.96,1398.74633789062
85.02,1400.75170898438
85.08,1397.74365234375
85.14,1401.75439453125
85.2,1400.75170898438
85.26,1400.75170898438
85.32,1401.75439453125
85.38,1394.73559570312
85.44,1401.75439453125
85.5,1401.75439453125
85.56,1393.73291015625
85.62,1401.75439453125
85.68,1394.73559570312
85.74,1401.75439453125
85.8,1398.74633789062
85.86,1399.7490234375
85.92,1401.75439453125
85.98,1396.74096679688
86.04,1398.74633789062
86.1,1398.74633789062
86.16,1401.75439453125
86.22,1407.7705078125
86.28,1412.78393554688
86.34,1425.81884765625
86.4,1425.81884765625
86.46,1433.84033203125
86.52,1436.84838867188
86.58,1431.8349609375
86.64,1444.86987304688
86.7,1438.85375976562
86.76,1448.88061523438
86.82,1441.86181640625
86.88,1445.87255859375
86.94,1444.86987304688
87,1448.88061523438
87.06,1448.88061523438
87.12,1445.87255859375
87.18,1449.88330078125
87.24,1444.86987304688
87.3,1452.89135742188
87.36,1443.8671875
87.42,1450.88598632812
87.48,1450.88598632812
87.54,1450.88598632812
87.6,1451.888671875
87.66,1450.88598632812
87.72,1448.88061523438
87.78,1446.87524414062
87.84,1452.89135742188
87.9,1446.87524414062
87.96,1451.888671875
88.02,1445.87255859375
88.08,1451.888671875
88.14,1449.88330078125
88.2,1448.88061523438
88.26,1450.88598632812
88.32,1444.86987304688
88.38,1450.88598632812
88.44,1442.86450195312
88.5,1449.88330078125
88.56,1445.87255859375
88.62,1455.8994140625
88.68,1448.88061523438
88.74,1450.88598632812
88.8,1450.88598632812
88.86,1449.88330078125
88.92,1449.88330078125
88.98,1448.88061523438
89.04,1449.88330078125
89.1,1445.87255859375
89.16,1457.90478515625
89.22,1462.91821289062
89.28,1474.95043945312
89.34,1476.95581054688
89.4,1478.96118164062
89.46,1478.96118164062
89.52,1486.98266601562
89.58,1488.98803710938
89.64,1494.00146484375
89.7,1491.99609375
89.76,1495.00415039062
89.82,1495.00415039062
89.88,1496.0068359375
89.94,1495.00415039062
90,1494.00146484375
90.06,1496.0068359375
90.12,1497.00952148438
90.18,1499.01489257812
90.24,1499.01489257812
90.3,1502.02294921875
90.36,1495.00415039062
90.42,1496.0068359375
90.48,1494.00146484375
90.54,1498.01220703125
90.6,1497.00952148438
90.66,1502.02294921875
90.72,1497.00952148438
90.78,1497.00952148438
90.84,1499.01489257812
90.9,1497.00952148438
90.96,1496.0068359375
91.02,1500.017578125
91.08,1491.99609375
91.14,1497.00952148438
91.2,1496.0068359375
91.26,1503.02563476562
91.32,1499.01489257812
91.38,1503.02563476562
91.44,1497.00952148438
91.5,1498.01220703125
91.56,1497.00952148438
91.62,1495.00415039062
91.68,1497.00952148438
91.74,1501.02026367188
91.8,1501.02026367188
91.86,1499.01489257812
91.92,1498.01220703125
91.98,1497.00952148438
92.04,1495.00415039062
92.1,1498.01220703125
92.16,1498.01220703125
92.22,1506.03369140625
92.28,1509.04174804688
92.34,1524.08203125
92.4,1526.08740234375
92.46,1533.10620117188
92.52,1533.10620117188
92.58,1534.10888671875
92.64,1543.13305664062
92.7,1536.1142578125
92.76,1546.14111328125
92.82,1538.11962890625
92.88,1547.14379882812
92.94,1544.1357421875
93,1546.14111328125
93.06,1545.13842773438
93.12,1546.14111328125
93.18,1546.14111328125
93.24,1548.146484375
93.3,1551.15454101562
93.36,1548.146484375
93.42,1549.14916992188
93.48,1541.12768554688
93.54,1551.15454101562
93.6,1548.146484375
93.66,1549.14916992188
93.72,1548.146484375
93.78,1548.146484375
93.84,1552.1572265625
93.9,1550.15185546875
93.96,1548.146484375
94.02,1546.14111328125
94.08,1549.14916992188
94.14,1547.14379882812
94.2,1548.146484375
94.26,1547.14379882812
94.32,1549.14916992188
94.38,1547.14379882812
94.44,1549.14916992188
94.5,1548.146484375
94.56,1546.14111328125
94.62,1554.16259765625
94.68,1545.13842773438
94.74,1553.15991210938
94.8,1546.14111328125
94.86,1552.1572265625
94.92,1548.146484375
94.98,1551.15454101562
95.04,1548.146484375
95.1,1547.14379882812
95.16,1559.17602539062
95.22,1561.18139648438
95.28,1572.2109375
95.34,1570.20556640625
95.4,1582.23779296875
95.46,1582.23779296875
95.52,1589.25659179688
95.58,1589.25659179688
95.64,1589.25659179688
95.7,1595.27270507812
95.76,1590.25927734375
95.82,1593.26733398438
95.88,1596.275390625
95.94,1596.275390625
96,1600.2861328125
96.06,1594.27001953125
96.12,1598.28076171875
96.18,1600.2861328125
96.24,1592.2646484375
96.3,1602.29150390625
96.36,1595.27270507812
96.42,1593.26733398438
96.48,1600.2861328125
96.54,1596.275390625
96.6,1601.28881835938
96.66,1598.28076171875
96.72,1595.27270507812
96.78,1602.29150390625
96.84,1599.28344726562
96.9,1600.2861328125
96.96,1596.275390625
97.02,1598.28076171875
97.08,1601.28881835938
97.14,1599.28344726562
97.2,1598.28076171875
97.26,1597.27807617188
97.32,1601.28881835938
97.38,1602.29150390625
97.44,1596.275390625
97.5,1603.29418945312
97.56,1596.275390625
97.62,1599.28344726562
97.68,1599.28344726562
97.74,1596.275390625
97.8,1597.27807617188
97.86,1594.27001953125
97.92,1598.28076171875
97.98,1600.2861328125
98.04,1597.27807617188
98.1,1606.30224609375
98.16,1610.31298828125
98.22,1617.33178710938
98.28,1628.361328125
98.34,1623.34790039062
98.4,1635.38012695312
98.46,1641.39624023438
98.52,1637.38549804688
98.58,1642.39892578125
98.64,1640.3935546875
98.7,1642.39892578125
98.76,1644.404296875
98.82,1642.39892578125
98.88,1642.39892578125
98.94,1645.40698242188
99,1647.41235351562
99.06,1648.4150390625
99.12,1651.42309570312
99.18,1645.40698242188
99.24,1648.4150390625
99.3,1649.41772460938
99.36,1645.40698242188
99.42,1649.41772460938
99.48,1650.42041015625
99.54,1646.40966796875
99.6,1653.42846679688
99.66,1647.41235351562
99.72,1651.42309570312
99.78,1654.43115234375
99.84,1645.40698242188
99.9,1644.404296875
99.96,1653.42846679688
100.02,1645.40698242188
100.08,1648.4150390625
100.14,1652.42578125
100.2,1643.40161132812
100.26,1650.42041015625
100.32,1651.42309570312
100.38,1646.40966796875
100.44,1648.4150390625
100.5,1647.41235351562
100.56,1648.4150390625
100.62,1646.40966796875
100.68,1651.42309570312
100.74,1649.41772460938
100.8,1648.4150390625
100.86,1648.4150390625
100.92,1645.40698242188
100.98,1650.42041015625
101.04,1646.40966796875
101.1,1649.41772460938
101.16,1654.43115234375
101.22,1655.43383789062
101.28,1666.46337890625
101.34,1679.49829101562
101.4,1675.48754882812
101.46,1683.50903320312
101.52,1689.52514648438
101.58,1686.51708984375
101.64,1690.52783203125
101.7,1694.53857421875
101.76,1694.53857421875
101.82,1693.53588867188
101.88,1695.54125976562
101.94,1695.54125976562
102,1696.5439453125
102.06,1694.53857421875
102.12,1702.56005859375
102.18,1695.54125976562
102.24,1695.54125976562
102.3,1701.55737304688
102.36,1698.54931640625
102.42,1697.54663085938
102.48,1700.5546875
102.54,1700.5546875
102.6,1695.54125976562
102.66,1698.54931640625
102.72,1700.5546875
102.78,1696.5439453125
102.84,1697.54663085938
102.9,1699.55200195312
102.96,1700.5546875
103.02,1698.54931640625
103.08,1697.54663085938
103.14,1700.5546875
103.2,1696.5439453125
103.26,1700.5546875
103.32,1701.55737304688
103.38,1696.5439453125
103.44,1698.54931640625
103.5,1697.54663085938
103.56,1697.54663085938
103.62,1698.54931640625
103.68,1699.55200195312
103.74,1699.55200195312
103.8,1697.54663085938
103.86,1698.54931640625
103.92,1703.56274414062
103.98,1696.5439453125
104.04,1698.54931640625
104.1,1700.5546875
104.16,1710.58154296875
104.22,1715.59497070312
104.28,1724.619140625
104.34,1730.63525390625
104.4,1729.63256835938
104.46,1733.64331054688
104.52,1739.65942382812
104.58,1745.67553710938
104.64,1737.65405273438
104.7,1744.6728515625
104.76,1748.68359375
104.82,1746.67822265625
104.88,1740.662109375
104.94,1745.67553710938
105,1748.68359375
105.06,1746.67822265625
105.12,1743.67016601562
105.18,1749.68627929688
105.24,1750.68896484375
105.3,1749.68627929688
105.36,1744.6728515625
105.42,1748.68359375
105.48,1751.69165039062
105.54,1747.68090820312
105.6,1748.68359375
105.66,1750.68896484375
105.72,1748.68359375
105.78,1751.69165039062
105.84,1744.6728515625
105.9,1746.67822265625
105.96,1752.6943359375
106.02,1747.68090820312
106.08,1744.6728515625
106.14,1752.6943359375
106.2,1750.68896484375
106.26,1752.6943359375
106.32,1747.68090820312
106.38,1748.68359375
106.44,1747.68090820312
106.5,1750.68896484375
106.56,1744.6728515625
106.62,1750.68896484375
106.68,1750.68896484375
106.74,1749.68627929688
106.8,1747.68090820312
106.86,1749.68627929688
106.92,1748.68359375
106.98,1752.6943359375
107.04,1746.67822265625
107.1,1745.67553710938
107.16,1754.69970703125
107.22,1760.7158203125
107.28,1761.71850585938
107.34,1776.7587890625
107.4,1780.76953125
107.46,1783.77758789062
107.52,1785.78295898438
107.58,1786.78564453125
107.64,1786.78564453125
107.7,1796.8125
107.76,1794.80712890625
107.82,1790.79638671875
107.88,1795.80981445312
107.94,1792.8017578125
108,1802.82861328125
108.06,1800.8232421875
108.12,1796.8125
108.18,1796.8125
108.24,1800.8232421875
108.3,1798.81787109375
108.36,1798.81787109375
108.42,1795.80981445312
108.48,1793.80444335938
108.54,1798.81787109375
108.6,1803.83129882812
108.66,1800.8232421875
108.72,1795.80981445312
108.78,1795.80981445312
108.84,1802.82861328125
108.9,1801.82592773438
108.96,1801.82592773438
109.02,1798.81787109375
109.08,1797.81518554688
109.14,1798.81787109375
109.2,1798.81787109375
109.26,1800.8232421875
109.32,1798.81787109375
109.38,1797.81518554688
109.44,1797.81518554688
109.5,1803.83129882812
109.56,1799.82055664062
109.62,1795.80981445312
109.68,1801.82592773438
109.74,1800.8232421875
109.8,1800.8232421875
